broker_code,broker_name,trading_symbol,quantity,signal,total_entry_exit,account_id
MP070,keynote,PYRAMID,467.0,SELL,,ACC_000359
MP070,keynote,DEEPAKFERT,107.0,SELL,,ACC_000359
MP070,keynote,VEDL,490.0,BUY,Total ENTRY,ACC_000359
MP070,keynote,GPTINFRA,113.0,BUY,,ACC_000359
MP070,keynote,VHLTD,447.0,BUY,,ACC_000359
MP070,keynote,LIQUIDBEES,219.0,SELL,Total EXIT,ACC_000359
MP070,keynote,GPTHEALTH,155.0,SELL,,ACC_000359
MP070,keynote,KPIGREEN,76.0,SELL,,ACC_000359
MP070,keynote,BBL,16.0,SELL,,ACC_000359
MP070,keynote,SPANDANA,224.0,SELL,,ACC_000359
MP070,keynote,MANGCHEFER,894.0,BUY,Total ENTRY,ACC_000359
MP070,keynote,AXISBANK,63.0,SELL,,ACC_000359
MS002,finflo,PYRAMID,220.0,BUY,,ACC_000352
MS002,finflo,DEEPAKFERT,129.0,SELL,,ACC_000352
MS002,finflo,GPTINFRA,532.0,SELL,,ACC_000352
MS002,finflo,VHLTD,1118.0,SELL,Total EXIT,ACC_000352
MS002,finflo,LIQUIDBEES,5.0,SELL,Total EXIT,ACC_000352
MS002,finflo,GPTHEALTH,386.0,BUY,,ACC_000352
MS002,finflo,KPIGREEN,20.0,SELL,,ACC_000352
MS002,finflo,BBL,7.0,SELL,,ACC_000352
MS002,finflo,SPANDANA,206.0,SELL,,ACC_000352
MS002,finflo,AXISBANK,8.0,BUY,,ACC_000352
KS003,other,PNB,106.0,BUY,,ACC_000334
KS003,other,BBL,50.0,SELL,,ACC_000334
KS003,other,SHRIRAMFIN,38.0,BUY,,ACC_000334
KS003,other,AXISBANK,16.0,SELL,,ACC_000334
KS003,other,RECLTD,47.0,BUY,,ACC_000334
KS003,other,DEEPAKFERT,119.0,SELL,,ACC_000334
KS003,other,SPANDANA,122.0,SELL,,ACC_000334
KS003,other,PFC,49.0,BUY,,ACC_000334
KS003,other,PYRAMID,323.0,SELL,,ACC_000334
KS003,other,BANKBARODA,420.0,SELL,,ACC_000334
KS003,other,GPTINFRA,189.0,SELL,,ACC_000334
KS003,other,VHLTD,2131.0,BUY,Total ENTRY,ACC_000334
KS003,other,KPIGREEN,12.0,BUY,,ACC_000334
KS003,other,BHARTIARTL,1.0,BUY,,ACC_000334
KS003,other,VEDL,113.0,BUY,,ACC_000334
KS003,other,GPTHEALTH,434.0,SELL,,ACC_000334
KS003,other,MANGCHEFER,382.0,SELL,,ACC_000334
RG008,other,DEEPAKFERT,283.0,SELL,Total EXIT,ACC_000399
RG008,other,BANKBARODA,82.0,SELL,,ACC_000399
RG008,other,GPTINFRA,1807.0,BUY,Total ENTRY,ACC_000399
RG008,other,PFC,200.0,BUY,Total ENTRY,ACC_000399
RG008,other,HINDALCO,147.0,SELL,Total EXIT,ACC_000399
RG008,other,PNB,823.0,BUY,Total ENTRY,ACC_000399
RG008,other,BHARTIARTL,24.0,SELL,,ACC_000399
RG008,other,RECLTD,194.0,BUY,Total ENTRY,ACC_000399
RG008,other,SPANDANA,655.0,BUY,Total ENTRY,ACC_000399
RG008,other,SHRIRAMFIN,29.0,SELL,,ACC_000399
RG008,other,TATAPOWER,243.0,SELL,Total EXIT,ACC_000399
RG008,other,TATAMOTORS,96.0,SELL,Total EXIT,ACC_000399
BD027,keynote,PNB,79.0,BUY,,ACC_000328
BD027,keynote,BBL,10.0,BUY,,ACC_000328
BD027,keynote,SHRIRAMFIN,30.0,BUY,,ACC_000328
BD027,keynote,AXISBANK,38.0,SELL,,ACC_000328
BD027,keynote,RECLTD,37.0,BUY,,ACC_000328
BD027,keynote,DEEPAKFERT,11.0,SELL,,ACC_000328
BD027,keynote,SPANDANA,111.0,SELL,,ACC_000328
BD027,keynote,PFC,40.0,BUY,,ACC_000328
BD027,keynote,PYRAMID,282.0,SELL,,ACC_000328
BD027,keynote,BANKBARODA,76.0,SELL,,ACC_000328
BD027,keynote,GPTINFRA,620.0,BUY,,ACC_000328
BD027,keynote,VHLTD,982.0,BUY,,ACC_000328
BD027,keynote,KPIGREEN,8.0,BUY,,ACC_000328
BD027,keynote,BHARTIARTL,5.0,BUY,,ACC_000328
BD027,keynote,VEDL,92.0,BUY,,ACC_000328
BD027,keynote,LIQUIDBEES,113.0,SELL,Total EXIT,ACC_000328
BD027,keynote,GPTHEALTH,137.0,SELL,,ACC_000328
BD027,keynote,MANGCHEFER,329.0,SELL,,ACC_000328
KS002,finflo,BANKBARODA,37.0,SELL,,ACC_000350
KS002,finflo,GPTINFRA,225.0,SELL,,ACC_000350
KS002,finflo,LIQUIDBEES,43.0,SELL,Total EXIT,ACC_000350
KS002,finflo,PNB,73.0,SELL,,ACC_000350
KS002,finflo,BHARTIARTL,6.0,SELL,,ACC_000350
KS002,finflo,SPANDANA,295.0,BUY,Total ENTRY,ACC_000350
KS002,finflo,SHRIRAMFIN,5.0,SELL,,ACC_000350
KS002,finflo,PFC,11.0,SELL,,ACC_000350
KS002,finflo,RECLTD,11.0,SELL,,ACC_000350
SG104,keynote,PYRAMID,276.0,SELL,,ACC_000362
SG104,keynote,DEEPAKFERT,99.0,SELL,,ACC_000362
SG104,keynote,GPTINFRA,228.0,SELL,,ACC_000362
SG104,keynote,LIQUIDBEES,4.0,SELL,Total EXIT,ACC_000362
SG104,keynote,GPTHEALTH,304.0,SELL,,ACC_000362
SG104,keynote,KPIGREEN,3.0,BUY,,ACC_000362
SG104,keynote,BBL,4.0,SELL,,ACC_000362
SG104,keynote,SPANDANA,245.0,SELL,,ACC_000362
SG104,keynote,AXISBANK,102.0,BUY,Total ENTRY,ACC_000362
ST079,keynote,BANKBARODA,176.0,BUY,Total ENTRY,ACC_000387
ST079,keynote,GPTINFRA,2478.0,SELL,,ACC_000387
ST079,keynote,PNB,440.0,BUY,Total ENTRY,ACC_000387
ST079,keynote,BHARTIARTL,23.0,BUY,Total ENTRY,ACC_000387
ST079,keynote,SPANDANA,350.0,BUY,Total ENTRY,ACC_000387
ST079,keynote,SHRIRAMFIN,70.0,BUY,Total ENTRY,ACC_000387
ST079,keynote,PFC,107.0,BUY,Total ENTRY,ACC_000387
ST079,keynote,RECLTD,45.0,SELL,,ACC_000387
TK008,keynote,PYRAMID,580.0,SELL,,ACC_000324
TK008,keynote,DEEPAKFERT,249.0,BUY,Total ENTRY,ACC_000324
TK008,keynote,VEDL,407.0,BUY,Total ENTRY,ACC_000324
TK008,keynote,GPTINFRA,1076.0,SELL,,ACC_000324
TK008,keynote,VHLTD,1448.0,BUY,Total ENTRY,ACC_000324
TK008,keynote,LIQUIDBEES,95.0,SELL,Total EXIT,ACC_000324
TK008,keynote,GPTHEALTH,3609.0,SELL,,ACC_000324
TK008,keynote,KPIGREEN,64.0,SELL,,ACC_000324
TK008,keynote,BBL,13.0,SELL,,ACC_000324
TK008,keynote,SPANDANA,497.0,SELL,,ACC_000324
TK008,keynote,MANGCHEFER,742.0,BUY,Total ENTRY,ACC_000324
TK008,keynote,AXISBANK,91.0,BUY,Total ENTRY,ACC_000324
GT005,keynote,PYRAMID,280.0,SELL,,ACC_000375
GT005,keynote,DEEPAKFERT,100.0,SELL,,ACC_000375
GT005,keynote,GPTINFRA,221.0,SELL,,ACC_000375
GT005,keynote,VHLTD,162.0,SELL,Total EXIT,ACC_000375
GT005,keynote,LIQUIDBEES,65.0,SELL,Total EXIT,ACC_000375
GT005,keynote,GPTHEALTH,385.0,SELL,,ACC_000375
GT005,keynote,KPIGREEN,4.0,BUY,,ACC_000375
GT005,keynote,BBL,41.0,BUY,Total ENTRY,ACC_000375
GT005,keynote,SPANDANA,249.0,SELL,,ACC_000375
GT005,keynote,AXISBANK,106.0,BUY,Total ENTRY,ACC_000375
HB011,keynote,PYRAMID,945.0,BUY,Total ENTRY,ACC_000376
HB011,keynote,DEEPAKFERT,64.0,SELL,,ACC_000376
HB011,keynote,GPTINFRA,147.0,SELL,,ACC_000376
HB011,keynote,LIQUIDBEES,273.0,SELL,Total EXIT,ACC_000376
HB011,keynote,GPTHEALTH,42.0,BUY,,ACC_000376
HB011,keynote,KPIGREEN,233.0,BUY,Total ENTRY,ACC_000376
HB011,keynote,BBL,29.0,BUY,Total ENTRY,ACC_000376
HB011,keynote,SPANDANA,223.0,SELL,,ACC_000376
HB011,keynote,AXISBANK,76.0,BUY,Total ENTRY,ACC_000376
MG042,keynote,PNB,212.0,BUY,,ACC_000335
MG042,keynote,BBL,3.0,SELL,,ACC_000335
MG042,keynote,SHRIRAMFIN,54.0,BUY,,ACC_000335
MG042,keynote,AXISBANK,4.0,SELL,,ACC_000335
MG042,keynote,RECLTD,55.0,BUY,,ACC_000335
MG042,keynote,DEEPAKFERT,14.0,SELL,,ACC_000335
MG042,keynote,SPANDANA,131.0,BUY,,ACC_000335
MG042,keynote,PFC,60.0,BUY,,ACC_000335
MG042,keynote,PYRAMID,45.0,BUY,,ACC_000335
MG042,keynote,BANKBARODA,71.0,BUY,,ACC_000335
MG042,keynote,GPTINFRA,5446.0,SELL,,ACC_000335
MG042,keynote,VHLTD,1656.0,BUY,,ACC_000335
MG042,keynote,KPIGREEN,19.0,BUY,,ACC_000335
MG042,keynote,BHARTIARTL,7.0,BUY,,ACC_000335
MG042,keynote,VEDL,70.0,BUY,,ACC_000335
MG042,keynote,LIQUIDBEES,164.0,SELL,Total EXIT,ACC_000335
MG042,keynote,GPTHEALTH,60.0,BUY,,ACC_000335
MG042,keynote,MANGCHEFER,22.0,BUY,,ACC_000335
KM003,finflo,PYRAMID,1298.0,BUY,Total ENTRY,ACC_000400
KM003,finflo,DEEPAKFERT,72.0,SELL,,ACC_000400
KM003,finflo,VEDL,360.0,SELL,Total EXIT,ACC_000400
KM003,finflo,GPTINFRA,78.0,BUY,,ACC_000400
KM003,finflo,GPTHEALTH,200.0,SELL,,ACC_000400
KM003,finflo,KPIGREEN,27.0,BUY,,ACC_000400
KM003,finflo,BBL,1.0,SELL,,ACC_000400
KM003,finflo,SPANDANA,153.0,SELL,,ACC_000400
KM003,finflo,MANGCHEFER,1092.0,SELL,Total EXIT,ACC_000400
KM003,finflo,AXISBANK,6.0,SELL,,ACC_000400
YB001,other,PYRAMID,170.0,BUY,,ACC_000378
YB001,other,DEEPAKFERT,110.0,SELL,,ACC_000378
YB001,other,GPTINFRA,51.0,SELL,,ACC_000378
YB001,other,VHLTD,849.0,SELL,Total EXIT,ACC_000378
YB001,other,LIQUIDBEES,1.0,SELL,Total EXIT,ACC_000378
YB001,other,GPTHEALTH,11.0,SELL,,ACC_000378
YB001,other,KPIGREEN,12.0,SELL,,ACC_000378
YB001,other,BBL,5.0,SELL,,ACC_000378
YB001,other,SPANDANA,183.0,SELL,,ACC_000378
YB001,other,AXISBANK,20.0,SELL,,ACC_000378
KS001,other,PNB,2892.0,BUY,Total ENTRY,ACC_000310
KS001,other,BBL,18.0,SELL,,ACC_000310
KS001,other,SHRIRAMFIN,6.0,BUY,,ACC_000310
KS001,other,AXISBANK,70.0,SELL,,ACC_000310
KS001,other,RECLTD,171.0,SELL,,ACC_000310
KS001,other,DEEPAKFERT,1016.0,SELL,,ACC_000310
KS001,other,SPANDANA,436.0,SELL,,ACC_000310
KS001,other,PFC,92.0,SELL,,ACC_000310
KS001,other,PYRAMID,406.0,BUY,,ACC_000310
KS001,other,BANKBARODA,1156.0,BUY,Total ENTRY,ACC_000310
KS001,other,GPTINFRA,1252.0,SELL,,ACC_000310
KS001,other,IMFA,196.0,SELL,Total EXIT,ACC_000310
KS001,other,VHLTD,216.0,SELL,,ACC_000310
KS001,other,KPIGREEN,467.0,BUY,,ACC_000310
KS001,other,BHARTIARTL,115.0,SELL,,ACC_000310
KS001,other,VEDL,740.0,BUY,,ACC_000310
KS001,other,GPTHEALTH,4655.0,BUY,Total ENTRY,ACC_000310
KS001,other,GICRE,224.0,SELL,Total EXIT,ACC_000310
KS001,other,MANGCHEFER,1990.0,SELL,,ACC_000310
YM007,keynote,BANKBARODA,513.0,BUY,Total ENTRY,ACC_000386
YM007,keynote,GPTINFRA,53.0,SELL,,ACC_000386
YM007,keynote,LIQUIDBEES,59.0,SELL,Total EXIT,ACC_000386
YM007,keynote,PNB,59.0,BUY,,ACC_000386
YM007,keynote,BHARTIARTL,1.0,SELL,,ACC_000386
YM007,keynote,SPANDANA,236.0,SELL,,ACC_000386
YM007,keynote,SHRIRAMFIN,26.0,BUY,,ACC_000386
YM007,keynote,PFC,32.0,BUY,,ACC_000386
YM007,keynote,RECLTD,31.0,BUY,,ACC_000386
KM002,finflo,PYRAMID,1199.0,BUY,Total ENTRY,ACC_000398
KM002,finflo,DEEPAKFERT,116.0,SELL,,ACC_000398
KM002,finflo,GPTINFRA,460.0,SELL,,ACC_000398
KM002,finflo,LIQUIDBEES,104.0,SELL,Total EXIT,ACC_000398
KM002,finflo,GPTHEALTH,511.0,SELL,,ACC_000398
KM002,finflo,KPIGREEN,16.0,SELL,,ACC_000398
KM002,finflo,BBL,6.0,SELL,,ACC_000398
KM002,finflo,SPANDANA,262.0,SELL,,ACC_000398
KM002,finflo,AXISBANK,21.0,SELL,,ACC_000398
VS096,keynote,BANKBARODA,281.0,BUY,Total ENTRY,ACC_000372
VS096,keynote,GPTINFRA,23.0,SELL,,ACC_000372
VS096,keynote,LIQUIDBEES,57.0,SELL,Total EXIT,ACC_000372
VS096,keynote,PNB,35.0,BUY,,ACC_000372
VS096,keynote,SPANDANA,58.0,SELL,,ACC_000372
VS096,keynote,SHRIRAMFIN,15.0,BUY,,ACC_000372
VS096,keynote,PFC,18.0,BUY,,ACC_000372
VS096,keynote,RECLTD,17.0,BUY,,ACC_000372
PS091,keynote,BANKBARODA,490.0,BUY,Total ENTRY,ACC_000354
PS091,keynote,GPTINFRA,53.0,SELL,,ACC_000354
PS091,keynote,VHLTD,172.0,SELL,Total EXIT,ACC_000354
PS091,keynote,LIQUIDBEES,19.0,SELL,Total EXIT,ACC_000354
PS091,keynote,PNB,56.0,BUY,,ACC_000354
PS091,keynote,BHARTIARTL,3.0,SELL,,ACC_000354
PS091,keynote,SPANDANA,226.0,SELL,,ACC_000354
PS091,keynote,SHRIRAMFIN,25.0,BUY,,ACC_000354
PS091,keynote,PFC,31.0,BUY,,ACC_000354
PS091,keynote,RECLTD,29.0,BUY,,ACC_000354
SV050,keynote,PYRAMID,219.0,SELL,,ACC_000374
SV050,keynote,DEEPAKFERT,83.0,SELL,,ACC_000374
SV050,keynote,VEDL,9.0,BUY,,ACC_000374
SV050,keynote,GPTINFRA,116.0,SELL,,ACC_000374
SV050,keynote,VHLTD,1507.0,BUY,Total ENTRY,ACC_000374
SV050,keynote,LIQUIDBEES,52.0,SELL,Total EXIT,ACC_000374
SV050,keynote,GPTHEALTH,293.0,SELL,,ACC_000374
SV050,keynote,KPIGREEN,10.0,BUY,,ACC_000374
SV050,keynote,BBL,3.0,SELL,,ACC_000374
SV050,keynote,SPANDANA,82.0,SELL,,ACC_000374
SV050,keynote,MANGCHEFER,101.0,SELL,,ACC_000374
