accd,accddescr,amtcr,amtdr,branchid,branchname,cheqdt,cheqno,co,idn,narr,p_r,runbal,subcode,subdescr,tt,type,vrdt,vrno,acc_year,date_from,date_to
62,CLIENTS,0.0,126.64,HO,Branch [HO],1899-12-31T18:30:00Z,,02,54431,Obligation For: 2023059O [BSE] Trade Date 03/07/23,,758079.79,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-07-03T18:30:00Z,V023059,2324,01-04-2023,31-03-2024
62,CLIENTS,101507.61,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,54940,Obligation For: 2324563M [Equities] Trade Date 04/07/23,,859587.4,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-07-04T18:30:00Z,V324563,2324,01-04-2023,31-03-2024
62,CLIENTS,0.0,66862.65,HO,Branch [HO],1899-12-31T18:30:00Z,,02,55687,Obligation For: 2324564M [Equities] Trade Date 05/07/23,,792724.75,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-07-05T18:30:00Z,V324564,2324,01-04-2023,31-03-2024
62,CLIENTS,0.0,400000.0,HO,Branch [HO],2023-07-06T18:30:00Z,,02,1626,,P,392724.75,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,BC,C,2023-07-06T18:30:00Z,P/00058,2324,01-04-2023,31-03-2024
62,CLIENTS,151705.95,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,56496,Obligation For: 2324565M [Equities] Trade Date 06/07/23,,544430.7,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-07-06T18:30:00Z,V324565,2324,01-04-2023,31-03-2024
62,CLIENTS,5400000.0,0.0,HO,Branch [HO],2023-07-09T18:30:00Z,RTGS,02,1686,,R,5944430.7,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,BC,C,2023-07-09T18:30:00Z,R/00009,2324,01-04-2023,31-03-2024
62,CLIENTS,125755.62,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,59141,"		Inter Segment Balance Transfer From NFO   To   BSE
		Of Client KEYNOTE FINANCIAL SERVICES LTD",,6070186.32,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,IE,J,2023-07-09T18:30:00Z,IE00002,2324,01-04-2023,31-03-2024
62,CLIENTS,0.0,670186.32,HO,Branch [HO],1899-12-31T18:30:00Z,,02,58926,Obligation For: 2324566M [Equities] Trade Date 07/07/23,,5400000.0,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-07-09T18:30:00Z,V324566,2324,01-04-2023,31-03-2024
62,CLIENTS,487479.93,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,59726,Obligation For: 2324567M [Equities] Trade Date 10/07/23,,5887479.93,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-07-10T18:30:00Z,V324567,2324,01-04-2023,31-03-2024
62,CLIENTS,245235.07,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,60368,Obligation For: 2324568M [Equities] Trade Date 11/07/23,,6132715.0,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-07-11T18:30:00Z,V324568,2324,01-04-2023,31-03-2024
62,CLIENTS,0.0,500000.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,60594,"Inter Segment Balance Transfer From BSE  To  NFO 
Of Client",,5632715.0,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,IE,J,2023-07-11T18:30:00Z,IE00003,2324,01-04-2023,31-03-2024
62,CLIENTS,73134.73,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,63125,Obligation For: 2324570M [Equities] Trade Date 13/07/23,,5705849.73,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-07-13T18:30:00Z,V324570,2324,01-04-2023,31-03-2024
62,CLIENTS,0.0,145279.37,HO,Branch [HO],1899-12-31T18:30:00Z,,02,63582,Obligation For: 2324571M [Equities] Trade Date 14/07/23,,5560570.36,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-07-16T18:30:00Z,V324571,2324,01-04-2023,31-03-2024
62,CLIENTS,0.0,1830847.35,HO,Branch [HO],1899-12-31T18:30:00Z,,02,64151,Obligation For: 2324572M [Equities] Trade Date 17/07/23,,3729723.01,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-07-17T18:30:00Z,V324572,2324,01-04-2023,31-03-2024
62,CLIENTS,0.0,249135.99,HO,Branch [HO],1899-12-31T18:30:00Z,,02,65153,Obligation For: 2324573M [Equities] Trade Date 18/07/23,,3480587.02,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-07-18T18:30:00Z,V324573,2324,01-04-2023,31-03-2024
62,CLIENTS,0.0,393337.42,HO,Branch [HO],1899-12-31T18:30:00Z,,02,65986,Obligation For: 2324574M [Equities] Trade Date 19/07/23,,3087249.6,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-07-19T18:30:00Z,V324574,2324,01-04-2023,31-03-2024
62,CLIENTS,0.0,895897.13,HO,Branch [HO],1899-12-31T18:30:00Z,,02,66840,Obligation For: 2324575M [Equities] Trade Date 20/07/23,,2191352.47,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-07-20T18:30:00Z,V324575,2324,01-04-2023,31-03-2024
62,CLIENTS,0.0,368274.43,HO,Branch [HO],1899-12-31T18:30:00Z,,02,325021,Obligation For: 2324577M [Equities] Trade Date 24/07/23,,1823078.04,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-07-24T18:30:00Z,V324577,2324,01-04-2023,31-03-2024
62,CLIENTS,0.0,282956.17,HO,Branch [HO],1899-12-31T18:30:00Z,,02,69326,Obligation For: 2324578M [Equities] Trade Date 25/07/23,,1540121.87,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-07-25T18:30:00Z,V324578,2324,01-04-2023,31-03-2024
62,CLIENTS,10269.32,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,71482,Obligation For: 2324579M [Equities] Trade Date 26/07/23,,1550391.19,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-07-26T18:30:00Z,V324579,2324,01-04-2023,31-03-2024
62,CLIENTS,1159.28,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,73954,Obligation For: 2324580M [Equities] Trade Date 27/07/23,,1551550.47,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-07-27T18:30:00Z,V324580,2324,01-04-2023,31-03-2024
62,CLIENTS,56050.14,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,75438,Obligation For: 2324581M [Equities] Trade Date 28/07/23,,1607600.61,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-07-30T18:30:00Z,V324581,2324,01-04-2023,31-03-2024
62,CLIENTS,0.0,112626.88,HO,Branch [HO],1899-12-31T18:30:00Z,,02,79122,Obligation For: 2324584M [Equities] Trade Date 02/08/23,,1494973.73,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-08-02T18:30:00Z,V324584,2324,01-04-2023,31-03-2024
62,CLIENTS,0.0,156443.15,HO,Branch [HO],1899-12-31T18:30:00Z,,02,80689,Obligation For: 2324585M [Equities] Trade Date 03/08/23,,1338530.58,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-08-03T18:30:00Z,V324585,2324,01-04-2023,31-03-2024
62,CLIENTS,380006.41,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,81582,Obligation For: 2324586M [Equities] Trade Date 04/08/23,,1718536.99,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-08-06T18:30:00Z,V324586,2324,01-04-2023,31-03-2024
62,CLIENTS,0.0,384514.06,HO,Branch [HO],1899-12-31T18:30:00Z,,02,81786,Obligation For: 2324586V [Equities] Trade Date 04/08/23,,1334022.93,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-08-06T18:30:00Z,V324586,2324,01-04-2023,31-03-2024
62,CLIENTS,24152.7,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,83116,Obligation For: 2324587M [Equities] Trade Date 07/08/23,,1358175.63,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-08-07T18:30:00Z,V324587,2324,01-04-2023,31-03-2024
62,CLIENTS,0.0,270605.9,HO,Branch [HO],1899-12-31T18:30:00Z,,02,83988,Obligation For: 2324588M [Equities] Trade Date 08/08/23,,1087569.73,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-08-08T18:30:00Z,V324588,2324,01-04-2023,31-03-2024
62,CLIENTS,28756.4,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,85531,Obligation For: 2324589M [Equities] Trade Date 09/08/23,,1116326.13,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-08-09T18:30:00Z,V324589,2324,01-04-2023,31-03-2024
62,CLIENTS,272615.77,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,87863,Obligation For: 2324591M [Equities] Trade Date 11/08/23,,1388941.9,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-08-13T18:30:00Z,V324591,2324,01-04-2023,31-03-2024
62,CLIENTS,0.0,383541.73,HO,Branch [HO],1899-12-31T18:30:00Z,,02,88960,Obligation For: 2324592M [Equities] Trade Date 14/08/23,,1005400.17,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-08-16T18:30:00Z,V324592,2324,01-04-2023,31-03-2024
62,CLIENTS,132125.92,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,90239,Obligation For: 2324593M [Equities] Trade Date 16/08/23,,1137526.09,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-08-16T18:30:00Z,V324593,2324,01-04-2023,31-03-2024
62,CLIENTS,0.0,200000.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,90890,"Inter Segment Balance Transfer From BSE  To  NFO 
Of Client",,937526.09,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,IE,J,2023-08-16T18:30:00Z,IE00007,2324,01-04-2023,31-03-2024
62,CLIENTS,789707.95,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,91311,Obligation For: 2324594M [Equities] Trade Date 17/08/23,,1727234.04,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-08-17T18:30:00Z,V324594,2324,01-04-2023,31-03-2024
62,CLIENTS,0.0,81794.74,HO,Branch [HO],1899-12-31T18:30:00Z,,02,107970,Obligation For: 2324594V [Equities] Trade Date 17/08/23,,1645439.3,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-08-17T18:30:00Z,V324594,2324,01-04-2023,31-03-2024
62,CLIENTS,74777.08,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,92964,Obligation For: 2324595M [Equities] Trade Date 18/08/23,,1720216.38,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-08-20T18:30:00Z,V324595,2324,01-04-2023,31-03-2024
62,CLIENTS,0.0,130546.31,HO,Branch [HO],1899-12-31T18:30:00Z,,02,96158,Obligation For: 2324598M [Equities] Trade Date 23/08/23,,1589670.07,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-08-23T18:30:00Z,V324598,2324,01-04-2023,31-03-2024
62,CLIENTS,0.0,134292.09,HO,Branch [HO],1899-12-31T18:30:00Z,,02,97417,Obligation For: 2324599M [Equities] Trade Date 24/08/23,,1455377.98,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-08-24T18:30:00Z,V324599,2324,01-04-2023,31-03-2024
62,CLIENTS,0.0,571265.35,HO,Branch [HO],1899-12-31T18:30:00Z,,02,98747,Obligation For: 2324600V [Equities] Trade Date 25/08/23,,884112.63,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-08-27T18:30:00Z,V324600,2324,01-04-2023,31-03-2024
62,CLIENTS,529716.77,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,115355,Obligation For: 2324600M [Equities] Trade Date 25/08/23,,1413829.4,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-08-27T18:30:00Z,V324600,2324,01-04-2023,31-03-2024
62,CLIENTS,0.0,134045.46,HO,Branch [HO],1899-12-31T18:30:00Z,,02,104303,Obligation For: 2324604M [Equities] Trade Date 31/08/23,,1279783.94,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-08-31T18:30:00Z,V324604,2324,01-04-2023,31-03-2024
62,CLIENTS,0.0,131018.95,HO,Branch [HO],1899-12-31T18:30:00Z,,02,157528,Obligation For: 2324605M [Equities] Trade Date 01/09/23,,1148764.99,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-09-03T18:30:00Z,V324605,2324,01-04-2023,31-03-2024
62,CLIENTS,163850.06,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,116599,Obligation For: 2324609M [Equities] Trade Date 07/09/23,,1312615.05,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-09-07T18:30:00Z,V324609,2324,01-04-2023,31-03-2024
62,CLIENTS,11175.93,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,117235,Obligation For: 2324610M [Equities] Trade Date 08/09/23,,1323790.98,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-09-10T18:30:00Z,V324610,2324,01-04-2023,31-03-2024
62,CLIENTS,0.0,264527.25,HO,Branch [HO],1899-12-31T18:30:00Z,,02,118487,Obligation For: 2324611M [Equities] Trade Date 11/09/23,,1059263.73,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-09-11T18:30:00Z,V324611,2324,01-04-2023,31-03-2024
62,CLIENTS,0.0,136023.3,HO,Branch [HO],1899-12-31T18:30:00Z,,02,118787,Obligation For: 2324611V [Equities] Trade Date 11/09/23,,923240.43,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-09-11T18:30:00Z,V324611,2324,01-04-2023,31-03-2024
62,CLIENTS,0.0,40.87,HO,Branch [HO],1899-12-31T18:30:00Z,,02,155403,Obligation For: 2023088O [BSE] Trade Date 12/09/23,,923199.56,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-09-12T18:30:00Z,V023088,2324,01-04-2023,31-03-2024
62,CLIENTS,0.0,111.33,HO,Branch [HO],1899-12-31T18:30:00Z,,02,120177,Obligation For: 2023090O [BSE] Trade Date 12/09/23,,923088.23,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-09-12T18:30:00Z,V023090,2324,01-04-2023,31-03-2024
62,CLIENTS,0.0,124148.74,HO,Branch [HO],1899-12-31T18:30:00Z,,02,123725,Obligation For: 2324615M [Equities] Trade Date 15/09/23,,798939.49,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-09-17T18:30:00Z,V324615,2324,01-04-2023,31-03-2024
62,CLIENTS,53794.9,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,124451,Obligation For: 2324616M [Equities] Trade Date 18/09/23,,852734.39,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-09-19T18:30:00Z,V324616,2324,01-04-2023,31-03-2024
62,CLIENTS,194562.16,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,127713,Obligation For: 2324618M [Equities] Trade Date 21/09/23,,1047296.55,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-09-21T18:30:00Z,V324618,2324,01-04-2023,31-03-2024
62,CLIENTS,0.0,243931.36,HO,Branch [HO],1899-12-31T18:30:00Z,,02,127871,Obligation For: 2324019T [Equities] Trade Date 21/09/23,,803365.19,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-09-21T18:30:00Z,V324019,2324,01-04-2023,31-03-2024
62,CLIENTS,189999.73,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,129232,Obligation For: 2324619M [Equities] Trade Date 22/09/23,,993364.92,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-09-24T18:30:00Z,V324619,2324,01-04-2023,31-03-2024
62,CLIENTS,275167.0,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,130030,Obligation For: 2324620M [Equities] Trade Date 25/09/23,,1268531.92,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-09-25T18:30:00Z,V324620,2324,01-04-2023,31-03-2024
62,CLIENTS,0.0,300000.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,130141,"Inter Segment Balance Transfer From BSE  To  NFO 
Of Client",,968531.92,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,IE,J,2023-09-25T18:30:00Z,IE00004,2324,01-04-2023,31-03-2024
62,CLIENTS,136921.95,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,130570,Obligation For: 2324621M [Equities] Trade Date 26/09/23,,1105453.87,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-09-26T18:30:00Z,V324621,2324,01-04-2023,31-03-2024
62,CLIENTS,0.0,133391.26,HO,Branch [HO],1899-12-31T18:30:00Z,,02,131568,Obligation For: 2324622M [Equities] Trade Date 27/09/23,,972062.61,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-09-27T18:30:00Z,V324622,2324,01-04-2023,31-03-2024
62,CLIENTS,257290.36,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,134844,Obligation For: 2324624M [Equities] Trade Date 29/09/23,,1229352.97,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-10-02T18:30:00Z,V324624,2324,01-04-2023,31-03-2024
62,CLIENTS,67648.58,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,136733,Obligation For: 2324626M [Equities] Trade Date 04/10/23,,1297001.55,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-10-04T18:30:00Z,V324626,2324,01-04-2023,31-03-2024
62,CLIENTS,0.0,1950000.0,HO,Branch [HO],2023-10-05T18:30:00Z,,02,4137,,P,-652998.45,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,XC,C,2023-10-05T18:30:00Z,P/00084,2324,01-04-2023,31-03-2024
62,CLIENTS,688349.41,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,138923,"Inter Segment Balance Transfer From NFO  To  BSE 
Of Client",,35350.96,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,IE,J,2023-10-05T18:30:00Z,IE00004,2324,01-04-2023,31-03-2024
62,CLIENTS,0.0,100000.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,140905,"Inter Segment Balance Transfer From BSE  To  NFO 
Of Client",,-64649.04,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,IE,J,2023-10-08T18:30:00Z,IE00007,2324,01-04-2023,31-03-2024
62,CLIENTS,165475.81,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,139048,Obligation For: 2324628M [Equities] Trade Date 06/10/23,,100826.77,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-10-08T18:30:00Z,V324628,2324,01-04-2023,31-03-2024
62,CLIENTS,1950000.0,0.0,HO,Branch [HO],2023-10-09T18:30:00Z,RTGS,02,4246,,R,2050826.77,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,BC,C,2023-10-09T18:30:00Z,R/00012,2324,01-04-2023,31-03-2024
62,CLIENTS,47575.64,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,174091,Obligation For: 2324629M [Equities] Trade Date 09/10/23,,2098402.41,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-10-09T18:30:00Z,V324629,2324,01-04-2023,31-03-2024
62,CLIENTS,25475.69,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,182450,Obligation For: 2324631M [Equities] Trade Date 11/10/23,,2123878.1,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-10-11T18:30:00Z,V324631,2324,01-04-2023,31-03-2024
62,CLIENTS,150044.29,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,182746,Obligation For: 2324632M [Equities] Trade Date 12/10/23,,2273922.39,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-10-12T18:30:00Z,V324632,2324,01-04-2023,31-03-2024
62,CLIENTS,140963.95,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,182993,Obligation For: 2324633M [Equities] Trade Date 13/10/23,,2414886.34,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-10-15T18:30:00Z,V324633,2324,01-04-2023,31-03-2024
62,CLIENTS,132341.93,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,183226,Obligation For: 2324634M [Equities] Trade Date 16/10/23,,2547228.27,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-10-16T18:30:00Z,V324634,2324,01-04-2023,31-03-2024
62,CLIENTS,0.0,500000.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,146123,"Inter Segment Balance Transfer From BSE  To  NFO 
Of Client",,2047228.27,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,IE,J,2023-10-16T18:30:00Z,IE00003,2324,01-04-2023,31-03-2024
62,CLIENTS,196092.57,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,183501,Obligation For: 2324635M [Equities] Trade Date 17/10/23,,2243320.84,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-10-17T18:30:00Z,V324635,2324,01-04-2023,31-03-2024
62,CLIENTS,0.0,901123.4,HO,Branch [HO],1899-12-31T18:30:00Z,,02,173412,Obligation For: 2324021T [Equities] Trade Date 18/10/23,,1342197.44,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-10-18T18:30:00Z,V324021,2324,01-04-2023,31-03-2024
62,CLIENTS,261876.66,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,184675,Obligation For: 2324639M [Equities] Trade Date 23/10/23,,1604074.1,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-10-24T18:30:00Z,V324639,2324,01-04-2023,31-03-2024
62,CLIENTS,1022141.52,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,184941,Obligation For: 2324640M [Equities] Trade Date 25/10/23,,2626215.62,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-10-25T18:30:00Z,V324640,2324,01-04-2023,31-03-2024
62,CLIENTS,0.0,412739.97,HO,Branch [HO],1899-12-31T18:30:00Z,,02,185437,Obligation For: 2324642M [Equities] Trade Date 27/10/23,,2213475.65,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-10-29T18:30:00Z,V324642,2324,01-04-2023,31-03-2024
62,CLIENTS,0.0,141781.16,HO,Branch [HO],1899-12-31T18:30:00Z,,02,165875,Obligation For: 2324643M [Equities] Trade Date 30/10/23,,2071694.49,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-10-30T18:30:00Z,V324643,2324,01-04-2023,31-03-2024
62,CLIENTS,0.0,421621.56,HO,Branch [HO],1899-12-31T18:30:00Z,,02,166239,Obligation For: 2324644M [Equities] Trade Date 31/10/23,,1650072.93,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-10-31T18:30:00Z,V324644,2324,01-04-2023,31-03-2024
62,CLIENTS,0.0,411895.99,HO,Branch [HO],1899-12-31T18:30:00Z,,02,187314,Obligation For: 2324646M [Equities] Trade Date 02/11/23,,1238176.94,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-11-02T18:30:00Z,V324646,2324,01-04-2023,31-03-2024
62,CLIENTS,0.0,414525.12,HO,Branch [HO],1899-12-31T18:30:00Z,,02,187889,Obligation For: 2324648M [Equities] Trade Date 06/11/23,,823651.82,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-11-06T18:30:00Z,V324648,2324,01-04-2023,31-03-2024
62,CLIENTS,593066.79,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,188163,Obligation For: 2324649M [Equities] Trade Date 07/11/23,,1416718.61,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-11-07T18:30:00Z,V324649,2324,01-04-2023,31-03-2024
62,CLIENTS,2098.57,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,193930,Obligation For: 2324652M [Equities] Trade Date 10/11/23,,1418817.18,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-11-12T18:30:00Z,V324652,2324,01-04-2023,31-03-2024
62,CLIENTS,425552.19,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,194725,Obligation For: 2324654M [Equities] Trade Date 13/11/23,,1844369.37,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-11-14T18:30:00Z,V324654,2324,01-04-2023,31-03-2024
62,CLIENTS,213927.35,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,189996,Obligation For: 2324655M [Equities] Trade Date 15/11/23,,2058296.72,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-11-15T18:30:00Z,V324655,2324,01-04-2023,31-03-2024
62,CLIENTS,214453.68,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,190290,Obligation For: 2324656M [Equities] Trade Date 16/11/23,,2272750.4,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-11-16T18:30:00Z,V324656,2324,01-04-2023,31-03-2024
62,CLIENTS,483771.27,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,192233,Obligation For: 2324658M [Equities] Trade Date 20/11/23,,2756521.67,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-11-20T18:30:00Z,V324658,2324,01-04-2023,31-03-2024
62,CLIENTS,0.0,1320495.88,HO,Branch [HO],1899-12-31T18:30:00Z,,02,193597,Obligation For: 2324659M [Equities] Trade Date 21/11/23,,1436025.79,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-11-21T18:30:00Z,V324659,2324,01-04-2023,31-03-2024
62,CLIENTS,987707.2,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,202214,Obligation For: 2324665M [Equities] Trade Date 30/11/23,,2423732.99,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-11-30T18:30:00Z,V324665,2324,01-04-2023,31-03-2024
62,CLIENTS,45010.8,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,201553,Obligation For: 2324667M [Equities] Trade Date 04/12/23,,2468743.79,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-12-04T18:30:00Z,V324667,2324,01-04-2023,31-03-2024
62,CLIENTS,0.0,434293.83,HO,Branch [HO],1899-12-31T18:30:00Z,,02,204270,Obligation For: 2324668M [Equities] Trade Date 05/12/23,,2034449.96,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-12-05T18:30:00Z,V324668,2324,01-04-2023,31-03-2024
62,CLIENTS,102393.98,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,205056,Obligation For: 2324669M [Equities] Trade Date 06/12/23,,2136843.94,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-12-06T18:30:00Z,V324669,2324,01-04-2023,31-03-2024
