accd,accddescr,amtcr,amtdr,branchid,branchname,cheqdt,cheqno,co,idn,narr,p_r,runbal,subcode,subdescr,tt,type,vrdt,vrno,datefrom,dateto,accyear
62,CLIENTS,25000.0,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,253662,"Inter Segment Balance Transfer From NFO  To  BSE 
Of Client",,25000.0,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,IE,J,2023-02-05T18:30:00Z,IE00003,01-04-2022,31-03-2023,2223
62,CLIENTS,500000.0,0.0,HO,Branch [HO],2023-02-06T18:30:00Z,RTGS,02,5909,,R,525000.0,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,BC,C,2023-02-06T18:30:00Z,R/00011,01-04-2022,31-03-2023,2223
62,CLIENTS,0.0,400000.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,255508,"Inter Segment Balance Transfer From BSE  To  NFO 
Of Client",,125000.0,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,IE,J,2023-02-06T18:30:00Z,IE00003,01-04-2022,31-03-2023,2223
62,CLIENTS,16921.38,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,258506,Obligation For: 2223713M [Equities] Trade Date 06/02/23,,141921.38,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-02-06T18:30:00Z,V223713,01-04-2022,31-03-2023,2223
62,CLIENTS,0.0,400000.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,255500,"Inter Segment Balance Transfer From BSE  To  NFO 
Of Client",,-258078.62,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,IE,J,2023-02-07T18:30:00Z,IE00004,01-04-2022,31-03-2023,2223
62,CLIENTS,400000.0,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,255506,"Inter Segment Balance Transfer From NFO  To  BSE 
Of Client",,141921.38,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,IE,J,2023-02-07T18:30:00Z,IE00005,01-04-2022,31-03-2023,2223
62,CLIENTS,140845.49,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,255882,"		Inter Segment Balance Transfer From NFO   To   BSE
		Of Client KEYNOTE FINANCIAL SERVICES LTD",,282766.87,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,IE,J,2023-02-08T18:30:00Z,IE00002,01-04-2022,31-03-2023,2223
62,CLIENTS,0.0,282766.87,HO,Branch [HO],1899-12-31T18:30:00Z,,02,258967,Obligation For: 2223715M [Equities] Trade Date 08/02/23,,0.0,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-02-08T18:30:00Z,V223715,01-04-2022,31-03-2023,2223
62,CLIENTS,50000.0,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,257922,"Inter Segment Balance Transfer From NFO  To  BSE 
Of Client",,50000.0,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,IE,J,2023-02-09T18:30:00Z,IE00002,01-04-2022,31-03-2023,2223
62,CLIENTS,0.0,21649.43,HO,Branch [HO],1899-12-31T18:30:00Z,,02,259770,Obligation For: 2223717M [Equities] Trade Date 10/02/23,,28350.57,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-02-12T18:30:00Z,V223717,01-04-2022,31-03-2023,2223
62,CLIENTS,88754.55,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,262592,Obligation For: 2223719M [Equities] Trade Date 14/02/23,,117105.12,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-02-14T18:30:00Z,V223719,01-04-2022,31-03-2023,2223
62,CLIENTS,94183.98,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,262818,Obligation For: 2223720M [Equities] Trade Date 15/02/23,,211289.1,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-02-15T18:30:00Z,V223720,01-04-2022,31-03-2023,2223
62,CLIENTS,162935.04,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,265959,Obligation For: 2223721M [Equities] Trade Date 16/02/23,,374224.14,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-02-16T18:30:00Z,V223721,01-04-2022,31-03-2023,2223
62,CLIENTS,0.0,126874.27,HO,Branch [HO],1899-12-31T18:30:00Z,,02,265733,Obligation For: 2223722M [Equities] Trade Date 17/02/23,,247349.87,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-02-19T18:30:00Z,V223722,01-04-2022,31-03-2023,2223
62,CLIENTS,0.0,73426.65,HO,Branch [HO],1899-12-31T18:30:00Z,,02,268705,Obligation For: 2223723M [Equities] Trade Date 20/02/23,,173923.22,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-02-20T18:30:00Z,V223723,01-04-2022,31-03-2023,2223
62,CLIENTS,0.0,137151.55,HO,Branch [HO],1899-12-31T18:30:00Z,,02,271188,Obligation For: 2223724M [Equities] Trade Date 21/02/23,,36771.67,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-02-21T18:30:00Z,V223724,01-04-2022,31-03-2023,2223
62,CLIENTS,58052.18,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,270648,Obligation For: 2223726M [Equities] Trade Date 23/02/23,,94823.85,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-02-23T18:30:00Z,V223726,01-04-2022,31-03-2023,2223
62,CLIENTS,1430.17,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,272334,Obligation For: 2223728M [Equities] Trade Date 27/02/23,,96254.02,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-02-27T18:30:00Z,V223728,01-04-2022,31-03-2023,2223
62,CLIENTS,0.0,185.77,HO,Branch [HO],1899-12-31T18:30:00Z,,02,276587,Obligation For: 2023018O [BSE] Trade Date 02/03/23,,96068.25,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-03-02T18:30:00Z,V023018,01-04-2022,31-03-2023,2223
62,CLIENTS,49249.3,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,278638,Obligation For: 2223732M [Equities] Trade Date 03/03/23,,145317.55,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-03-05T18:30:00Z,V223732,01-04-2022,31-03-2023,2223
62,CLIENTS,104837.77,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,278360,Obligation For: 2223733M [Equities] Trade Date 06/03/23,,250155.32,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-03-07T18:30:00Z,V223733,01-04-2022,31-03-2023,2223
62,CLIENTS,0.0,141347.8,HO,Branch [HO],1899-12-31T18:30:00Z,,02,278183,Obligation For: 2223734M [Equities] Trade Date 08/03/23,,108807.52,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-03-08T18:30:00Z,V223734,01-04-2022,31-03-2023,2223
62,CLIENTS,0.0,117774.38,HO,Branch [HO],1899-12-31T18:30:00Z,,02,277920,Obligation For: 2223735M [Equities] Trade Date 09/03/23,,-8966.86,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-03-09T18:30:00Z,V223735,01-04-2022,31-03-2023,2223
62,CLIENTS,8966.86,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,277860,"		Inter Segment Balance Transfer From NFO   To   BSE
		Of Client KEYNOTE FINANCIAL SERVICES LTD",,0.0,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,IE,J,2023-03-09T18:30:00Z,IE00002,01-04-2022,31-03-2023,2223
62,CLIENTS,32180.25,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,282349,Obligation For: 2223738M [Equities] Trade Date 14/03/23,,32180.25,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-03-14T18:30:00Z,V223738,01-04-2022,31-03-2023,2223
62,CLIENTS,0.0,1832.08,HO,Branch [HO],1899-12-31T18:30:00Z,,02,283148,Obligation For: 2223740M [Equities] Trade Date 16/03/23,,30348.17,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-03-16T18:30:00Z,V223740,01-04-2022,31-03-2023,2223
62,CLIENTS,0.0,48108.12,HO,Branch [HO],1899-12-31T18:30:00Z,,02,285035,Obligation For: 2223741M [Equities] Trade Date 17/03/23,,-17759.95,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-03-19T18:30:00Z,V223741,01-04-2022,31-03-2023,2223
62,CLIENTS,17759.95,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,283293,"		Inter Segment Balance Transfer From NFO   To   BSE
		Of Client KEYNOTE FINANCIAL SERVICES LTD",,0.0,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,IE,J,2023-03-19T18:30:00Z,IE00002,01-04-2022,31-03-2023,2223
62,CLIENTS,25000.0,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,284041,"Inter Segment Balance Transfer From NFO  To  BSE 
Of Client",,25000.0,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,IE,J,2023-03-20T18:30:00Z,IE00006,01-04-2022,31-03-2023,2223
62,CLIENTS,1710.64,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,284776,Obligation For: 2223742M [Equities] Trade Date 20/03/23,,26710.64,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-03-20T18:30:00Z,V223742,01-04-2022,31-03-2023,2223
62,CLIENTS,0.0,15213.99,HO,Branch [HO],1899-12-31T18:30:00Z,,02,285568,Obligation For: 2223743M [Equities] Trade Date 21/03/23,,11496.65,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-03-22T18:30:00Z,V223743,01-04-2022,31-03-2023,2223
62,CLIENTS,0.0,33555.49,HO,Branch [HO],1899-12-31T18:30:00Z,,02,287317,Obligation For: 2223744M [Equities] Trade Date 22/03/23,,-22058.84,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-03-22T18:30:00Z,V223744,01-04-2022,31-03-2023,2223
62,CLIENTS,10000.0,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,285902,"Inter Segment Balance Transfer From NFO  To  BSE 
Of Client",,-12058.84,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,IE,J,2023-03-22T18:30:00Z,IE00005,01-04-2022,31-03-2023,2223
62,CLIENTS,22058.84,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,285708,"		Inter Segment Balance Transfer From NFO   To   BSE
		Of Client KEYNOTE FINANCIAL SERVICES LTD",,10000.0,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,IE,J,2023-03-22T18:30:00Z,IE00001,01-04-2022,31-03-2023,2223
62,CLIENTS,136191.93,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,287531,Obligation For: 2223745M [Equities] Trade Date 23/03/23,,146191.93,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-03-23T18:30:00Z,V223745,01-04-2022,31-03-2023,2223
62,CLIENTS,75965.94,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,287762,Obligation For: 2223746M [Equities] Trade Date 24/03/23,,222157.87,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-03-26T18:30:00Z,V223746,01-04-2022,31-03-2023,2223
62,CLIENTS,26283.21,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,289771,Obligation For: 2223748M [Equities] Trade Date 28/03/23,,248441.08,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-03-28T18:30:00Z,V223748,01-04-2022,31-03-2023,2223
62,CLIENTS,0.0,62398.15,HO,Branch [HO],1899-12-31T18:30:00Z,,02,292243,Obligation For: 2223749M [Equities] Trade Date 29/03/23,,186042.93,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-03-30T18:30:00Z,V223749,01-04-2022,31-03-2023,2223
62,,1231114.01,0.0,,,1899-12-31T18:30:00Z,,,0,Opening Balance,,1231114.01,CK00000005,,,A,2024-03-31T18:30:00Z,,01-04-2024,28-01-2025,2425
62,CLIENTS,318961.52,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,4140,Obligation For: 2425603M [Equities] Trade Date 02/04/24,,1550075.53,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-04-02T18:30:00Z,V425603,01-04-2024,28-01-2025,2425
62,CLIENTS,0.0,859457.18,HO,Branch [HO],1899-12-31T18:30:00Z,,02,5155,Obligation For: 2425604M [Equities] Trade Date 03/04/24,,690618.35,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-04-03T18:30:00Z,V425604,01-04-2024,28-01-2025,2425
62,CLIENTS,0.0,311753.65,HO,Branch [HO],1899-12-31T18:30:00Z,,02,5326,Obligation For: 2425604V [Equities] Trade Date 03/04/24,,378864.7,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-04-03T18:30:00Z,V425604,01-04-2024,28-01-2025,2425
62,CLIENTS,0.0,2225000.0,HO,Branch [HO],2024-04-04T18:30:00Z,,02,208,,P,-1846135.3,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,XC,C,2024-04-04T18:30:00Z,P/00067,01-04-2024,28-01-2025,2425
62,CLIENTS,1846135.3,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,7554,"Inter Segment Balance Transfer From BSE  To  NFO 
Of Client",,0.0,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,IE,J,2024-04-04T18:30:00Z,IE00013,01-04-2024,28-01-2025,2425
62,CLIENTS,2225000.0,0.0,HO,Branch [HO],2024-04-07T18:30:00Z,RTGS,02,264,,R,2225000.0,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,BC,C,2024-04-07T18:30:00Z,R/00025,01-04-2024,28-01-2025,2425
62,CLIENTS,0.0,1500000.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,8885,"Inter Segment Balance Transfer From BSE  To  NFO 
Of Client",,725000.0,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,IE,J,2024-04-07T18:30:00Z,IE00008,01-04-2024,28-01-2025,2425
62,CLIENTS,869867.52,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,10358,Obligation For: 2425607M [Equities] Trade Date 08/04/24,,1594867.52,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-04-09T18:30:00Z,V425607,01-04-2024,28-01-2025,2425
62,CLIENTS,0.0,1225713.17,HO,Branch [HO],1899-12-31T18:30:00Z,,02,10111,Obligation For: 2425608M [Equities] Trade Date 09/04/24,,369154.35,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-04-09T18:30:00Z,V425608,01-04-2024,28-01-2025,2425
62,CLIENTS,0.0,148974.67,HO,Branch [HO],1899-12-31T18:30:00Z,,02,11655,Obligation For: 2425609M [Equities] Trade Date 10/04/24,,220179.68,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-04-11T18:30:00Z,V425609,01-04-2024,28-01-2025,2425
62,CLIENTS,550800.98,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,15489,Obligation For: 2425613M [Equities] Trade Date 18/04/24,,770980.66,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-04-18T18:30:00Z,V425613,01-04-2024,28-01-2025,2425
62,CLIENTS,0.0,301027.99,HO,Branch [HO],1899-12-31T18:30:00Z,,02,16464,Obligation For: 2425614M [Equities] Trade Date 19/04/24,,469952.67,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-04-21T18:30:00Z,V425614,01-04-2024,28-01-2025,2425
62,CLIENTS,148467.25,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,23871,Obligation For: 2425617V [Equities] Trade Date 24/04/24,,618419.92,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-04-24T18:30:00Z,V425617,01-04-2024,28-01-2025,2425
62,CLIENTS,0.0,9538.38,HO,Branch [HO],1899-12-31T18:30:00Z,,02,24123,Obligation For: 2425617M [Equities] Trade Date 24/04/24,,608881.54,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-04-24T18:30:00Z,V425617,01-04-2024,28-01-2025,2425
62,CLIENTS,0.0,153699.9,HO,Branch [HO],1899-12-31T18:30:00Z,,02,23575,Obligation For: 2425619M [Equities] Trade Date 26/04/24,,455181.64,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-04-28T18:30:00Z,V425619,01-04-2024,28-01-2025,2425
62,CLIENTS,0.0,170165.65,HO,Branch [HO],1899-12-31T18:30:00Z,,02,27794,Obligation For: 2425622M [Equities] Trade Date 02/05/24,,285015.99,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-05-02T18:30:00Z,V425622,01-04-2024,28-01-2025,2425
62,CLIENTS,642976.83,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,29169,Obligation For: 2425623M [Equities] Trade Date 03/05/24,,927992.82,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-05-05T18:30:00Z,V425623,01-04-2024,28-01-2025,2425
62,CLIENTS,580195.57,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,31602,Obligation For: 2425624M [Equities] Trade Date 06/05/24,,1508188.39,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-05-06T18:30:00Z,V425624,01-04-2024,28-01-2025,2425
62,CLIENTS,0.0,188225.6,HO,Branch [HO],1899-12-31T18:30:00Z,,02,36700,Obligation For: 2425625M [Equities] Trade Date 07/05/24,,1319962.79,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-05-07T18:30:00Z,V425625,01-04-2024,28-01-2025,2425
62,CLIENTS,128115.88,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,36935,Obligation For: 2425625V [Equities] Trade Date 07/05/24,,1448078.67,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-05-07T18:30:00Z,V425625,01-04-2024,28-01-2025,2425
62,CLIENTS,0.0,13.71,HO,Branch [HO],1899-12-31T18:30:00Z,,02,33586,Obligation For: 2024042O [BSE] Trade Date 08/05/24,,1448064.96,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-05-08T18:30:00Z,V024042,01-04-2024,28-01-2025,2425
62,CLIENTS,0.0,57261.82,HO,Branch [HO],1899-12-31T18:30:00Z,,02,36186,Obligation For: 2425626M [Equities] Trade Date 08/05/24,,1390803.14,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-05-08T18:30:00Z,V425626,01-04-2024,28-01-2025,2425
62,CLIENTS,0.0,636409.17,HO,Branch [HO],1899-12-31T18:30:00Z,,02,37181,Obligation For: 2425627M [Equities] Trade Date 09/05/24,,754393.97,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-05-09T18:30:00Z,V425627,01-04-2024,28-01-2025,2425
62,CLIENTS,15000000.0,0.0,HO,Branch [HO],2024-05-12T18:30:00Z,RTGS,02,1021,,R,15754393.97,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,BC,C,2024-05-12T18:30:00Z,R/00012,01-04-2024,28-01-2025,2425
62,CLIENTS,0.0,6194530.55,HO,Branch [HO],1899-12-31T18:30:00Z,,02,43165,Obligation For: 2425631M [Equities] Trade Date 15/05/24,,9559863.42,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-05-15T18:30:00Z,V425631,01-04-2024,28-01-2025,2425
62,CLIENTS,0.0,331831.74,HO,Branch [HO],1899-12-31T18:30:00Z,,02,43463,Obligation For: 2425631V [Equities] Trade Date 15/05/24,,9228031.68,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-05-15T18:30:00Z,V425631,01-04-2024,28-01-2025,2425
62,CLIENTS,0.0,1097972.28,HO,Branch [HO],1899-12-31T18:30:00Z,,02,46709,Obligation For: 2425635M [Equities] Trade Date 21/05/24,,8130059.4,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-05-21T18:30:00Z,V425635,01-04-2024,28-01-2025,2425
62,CLIENTS,312155.71,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,49812,Obligation For: 2425636M [Equities] Trade Date 22/05/24,,8442215.11,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-05-23T18:30:00Z,V425636,01-04-2024,28-01-2025,2425
62,CLIENTS,1106588.37,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,50360,Obligation For: 2425637M [Equities] Trade Date 23/05/24,,9548803.48,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-05-23T18:30:00Z,V425637,01-04-2024,28-01-2025,2425
62,CLIENTS,0.0,1934319.03,HO,Branch [HO],1899-12-31T18:30:00Z,,02,54414,Obligation For: 2425638M [Equities] Trade Date 24/05/24,,7614484.45,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-05-26T18:30:00Z,V425638,01-04-2024,28-01-2025,2425
62,CLIENTS,0.0,1076472.28,HO,Branch [HO],1899-12-31T18:30:00Z,,02,56513,Obligation For: 2425639M [Equities] Trade Date 27/05/24,,6538012.17,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-05-27T18:30:00Z,V425639,01-04-2024,28-01-2025,2425
62,CLIENTS,0.0,273181.58,HO,Branch [HO],1899-12-31T18:30:00Z,,02,58313,Obligation For: 2425640M [Equities] Trade Date 28/05/24,,6264830.59,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-05-28T18:30:00Z,V425640,01-04-2024,28-01-2025,2425
62,CLIENTS,336979.14,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,59689,Obligation For: 2425641M [Equities] Trade Date 29/05/24,,6601809.73,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-05-29T18:30:00Z,V425641,01-04-2024,28-01-2025,2425
62,CLIENTS,0.0,1479601.51,HO,Branch [HO],1899-12-31T18:30:00Z,,02,61717,Obligation For: 2425642M [Equities] Trade Date 30/05/24,,5122208.22,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-05-30T18:30:00Z,V425642,01-04-2024,28-01-2025,2425
62,CLIENTS,0.0,1582199.07,HO,Branch [HO],1899-12-31T18:30:00Z,,02,63930,Obligation For: 2425644M [Equities] Trade Date 03/06/24,,3540009.15,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-06-03T18:30:00Z,V425644,01-04-2024,28-01-2025,2425
62,CLIENTS,1748438.24,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,69804,Obligation For: 2425646M [Equities] Trade Date 05/06/24,,5288447.39,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-06-05T18:30:00Z,V425646,01-04-2024,28-01-2025,2425
62,CLIENTS,231697.08,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,70164,Obligation For: 2425646V [Equities] Trade Date 05/06/24,,5520144.47,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-06-05T18:30:00Z,V425646,01-04-2024,28-01-2025,2425
62,CLIENTS,0.0,2360469.41,HO,Branch [HO],1899-12-31T18:30:00Z,,02,71951,Obligation For: 2425647M [Equities] Trade Date 06/06/24,,3159675.06,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-06-06T18:30:00Z,V425647,01-04-2024,28-01-2025,2425
62,CLIENTS,33887.11,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,74333,Obligation For: 2425648V [Equities] Trade Date 07/06/24,,3193562.17,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-06-09T18:30:00Z,V425648,01-04-2024,28-01-2025,2425
62,CLIENTS,0.0,995354.82,HO,Branch [HO],1899-12-31T18:30:00Z,,02,75632,Obligation For: 2425649M [Equities] Trade Date 10/06/24,,2198207.35,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-06-10T18:30:00Z,V425649,01-04-2024,28-01-2025,2425
62,CLIENTS,489470.45,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,80053,Obligation For: 2425650V [Equities] Trade Date 11/06/24,,2687677.8,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-06-11T18:30:00Z,V425650,01-04-2024,28-01-2025,2425
62,CLIENTS,0.0,1534525.79,HO,Branch [HO],1899-12-31T18:30:00Z,,02,83740,Obligation For: 2425652M [Equities] Trade Date 13/06/24,,1153152.01,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-06-13T18:30:00Z,V425652,01-04-2024,28-01-2025,2425
62,CLIENTS,0.0,294597.08,HO,Branch [HO],1899-12-31T18:30:00Z,,02,89046,Obligation For: 2425654M [Equities] Trade Date 18/06/24,,858554.93,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-06-18T18:30:00Z,V425654,01-04-2024,28-01-2025,2425
62,CLIENTS,681761.02,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,89311,Obligation For: 2425654V [Equities] Trade Date 18/06/24,,1540315.95,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-06-18T18:30:00Z,V425654,01-04-2024,28-01-2025,2425
62,CLIENTS,1369857.98,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,91721,Obligation For: 2425656M [Equities] Trade Date 20/06/24,,2910173.93,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-06-20T18:30:00Z,V425656,01-04-2024,28-01-2025,2425
62,CLIENTS,0.0,977720.45,HO,Branch [HO],1899-12-31T18:30:00Z,,02,95179,Obligation For: 2425657M [Equities] Trade Date 21/06/24,,1932453.48,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-06-23T18:30:00Z,V425657,01-04-2024,28-01-2025,2425
62,CLIENTS,1065790.44,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,99959,Obligation For: 2425658M [Equities] Trade Date 24/06/24,,2998243.92,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-06-24T18:30:00Z,V425658,01-04-2024,28-01-2025,2425
62,CLIENTS,278232.19,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,100277,Obligation For: 2425658V [Equities] Trade Date 24/06/24,,3276476.11,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-06-24T18:30:00Z,V425658,01-04-2024,28-01-2025,2425
62,CLIENTS,0.0,1600000.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,97574,"Inter Segment Balance Transfer From BSE  To  NFO 
Of Client",,1676476.11,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,IE,J,2024-06-25T18:30:00Z,IE00002,01-04-2024,28-01-2025,2425
62,CLIENTS,0.0,169201.04,HO,Branch [HO],1899-12-31T18:30:00Z,,02,101095,Obligation For: 2425660M [Equities] Trade Date 26/06/24,,1507275.07,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-06-26T18:30:00Z,V425660,01-04-2024,28-01-2025,2425
62,CLIENTS,0.0,639621.22,HO,Branch [HO],1899-12-31T18:30:00Z,,02,105804,Obligation For: 2425662M [Equities] Trade Date 28/06/24,,867653.85,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-06-30T18:30:00Z,V425662,01-04-2024,28-01-2025,2425
